reviewerID,asin,reviewerName,helpful,customer_review,customer_rating,customer_review_summary,unixReviewTime,reviewTime
ACWH4WJMC5UFN,B000KIPT30,"H. S. Ryu ""Paul""","[1, 1]","Behringer doesn't have the best of reputations, but some of their gear does a great job at the price. This is one of them. This gives me plenty of clean volume to run my headphones. I run a project studio with an Apogee Duet as my interface. I needed this because sometimes I need to monitor something while another person in the room is recording/monitoring a track.My main headphones are Beyerdynamic DT 770 Pro, Sennheiser HD 555, Sony MDR-V6, and then I have some others. All of my headphones are comfortably driven by this headphone amp with plenty of gain on tap and I get very good volume, and even at the exact same volume as the input, I find that the sound is improved by using this headphone amp. It's hard to describe, but it just feels a bit fortified and a little bit stronger. I've had a Presonus headphone amp before that cost many times as much as this little Behringer headphone amp and the sound was no better.The volume pots are very smooth and there is no noise that I can hear that is introduced by this amp. Make sure you use a quality sound source because this will faithfully amplify anything that goes in. For instance, if I run a cable from my iMac's built-in headphone output to this amp and turn up the volume, I can hear a little buzz and random digital sounds, but that's not the amp, it's the source. Running the output from my Apogee Duet, the sound is very clean and strong.There are some annoying things about this amp. Obviously the external power supply is annoying, there's no on-off switch, and it's light enough that when everything is plugged in, it doesn't want to stay in place. However, that's nothing that Velcro tape on the desk can't fix, and the rest of the problems are stuff you have to live with when you get something that does so much for less than the price of a decent pair of headphones.",1,Sometimes Behringer gets it right.,1342569600,"07 18, 2012"
A3UD50M7M72150,B001G3TJXO,synthezatory,"[3, 3]","Tried several of pedaltrain in the past (pt-3 too bulky, and pt-jr a little to small), this one holds my pedals perfectly. Simple & light. I love it!",1,Perfect size,1324339200,"12 20, 2011"
A26M5O53PHZTKN,B0002E1O7W,"Debs ""peanut""","[2, 2]",I have used these strings for years and this was a great price. Shipping time was good.,1,best price,1226620800,"11 14, 2008"
AENULRBQ2IE5I,B0002E2GMY,Video Services Of Va,"[0, 0]",Mounted and this looks like a solid product. I was working on a new replacement neck and had no mounting holes. I just looked at pics on the net and got them close. I like them.,1,Really nice,1390694400,"01 26, 2014"
A1S0NIJ5PDREYV,B003JJQMD8,busdriver123,"[0, 0]",I received my cables very fast. The xlr male & the xlr Female are well built.No humm so that is a plus.Thank You.,1,great cables,1317600000,"10 3, 2011"
A2XD36ONYLNU5J,B0002CZW0Y,Sean,"[0, 0]","I love this pop filter!  It is every to attactch and doesn't scratch the mic stand as some pop filter clamps do.  The adjustable arm is very flexible, yet sturdy to assure you of proper pop filter placement.",1,Awesome!,1326067200,"01 9, 2012"
A164BJ2NU1NSJZ,B000L3FPUG,Michael A. Johnson,"[1, 1]",This is a great way to easily add or remove a strap to your guitar. If you don't enjoy dealing with a strap getting in the way when sitting and playing but don't like putting a strap on and off or if you just want more peace of mind that your guitar won't slip out of the strap while you're playing then upgrade to this system!,1,Excellent Product,1401926400,"06 5, 2014"
AKYDGCKCY7H9F,B0044R1M0M,"R. W. Milyard ""GearJunky""","[1, 1]","I use the amp in my shop when testing out new guitar configurations (Pickups) on the flyand then if it sounds OK go to the big boys in my blues room.The amp will reach its max in short order, but again, for what it is and the price, it ishard to find an equal.",0,Ok for what it is.,1333843200,"04 8, 2012"
A306YUQBEB2R9T,B0040O49OU,debi,"[3, 3]","This strap is comfortable, has plenty of room to expand it to fit, and is just wide enough to continue to be comfy around you.  Perfect for uke or mandolin or banjolele, and even the extra thin travel ukes.  I really like it!",1,Perfect for small instrument,1358985600,"01 24, 2013"
A2Z89YMZZJWBHS,B00646MZHK,Sunn Kram,"[3, 3]","For $13, its hard to say anything bad about this gadget. It's accurate in any sound environment, easy to read in any light, very portable, and will tune any stringed instrument. The visual metronome with no click or beep is pretty useless but that's a silly extra that doesn't interfere with anything so no problem.",1,"Works Well, Inexpensive, Can't Complain",1333152000,"03 31, 2012"
A21VM9WVF8EOSJ,B0002E3FCO,"J. Warren ""NiALTA""","[0, 0]","As stated it's a bit heavy which causes problems when used on a stand with a boom, but it's a decent product at a fair price.",0,"A little heavy, but built well.",1322784000,"12 2, 2011"
A24FQKYEPUQBRG,B0002M6CVC,zj,"[0, 0]","Im sure these strings are fine, I like the cobalt ones a lot they sound good on my Jackson Rose. These however or the high E the Jackson because of how you have to string it would not grab hold of it... Because with a Jackson you have to cut the ball or whatever off the strings I was left with worthless strings my mistake, Just not for one of my electrics my mistake but I do love  the other strings they offer. So im out four bucks oh well.",0,Im sure there good strings....,1390780800,"01 27, 2014"
A23HJIRA5PIMG0,B0006GR4L6,"Michael A. Rammel ""sixxstring""","[0, 0]","Very nice leather strap, I will like it better when it is worn in, and softer, but excellent for holding the weight of a five string bass.I very much recommend it, along with some Dunlop straploks.",1,Nice Wide Axe Holder,1325203200,"12 30, 2011"
A34O0KQV4QXWNQ,B0002OOMW6,"Dako ""Dako""","[1, 1]","I'd say if you own a guitar with a rosewood fretboard, this should be a mandatory purchase for your prized possession. Just one bottle of this should last years and years. I also like the fact it utilizes a dabber to prevent spills and accidents. I used this the other night to &#34;feed&#34; the rosewood on my Telecaster, and this difference was night and day.",0,Excellent Product & Quite A Lot For The Small Cost,1389830400,"01 16, 2014"
A1K5IL77GZEVKQ,B0051WAJ5S,Zerochief,"[0, 0]",This stand is ok for light home use. I would not recommend this thing for gigging or travel. Very cheaply made but does the job. Guitars do not rest naturally in a sweet spot. You must set a guitar down in the correct position or it will lay a bit sideways and jar other guitars on  the rack. Avoid if you can spend more.,0,Flimsy!,1394236800,"03 8, 2014"
A2053ZJUGCKUA5,B0002GOJZO,LARRY,"[0, 0]",I have tons of picks and these are well made and easy for me to hold in my hand without slipping around too much.,1,Easy to grip and use,1367625600,"05 4, 2013"
A1LCG14GZJI5LO,B000Y7Q2C4,Andrew M.,"[1, 1]","I love this capo. Let me tell you about my capo journey where I've used every brand while searching for this one. First, I always owned the old Dunlop Toggle Action capo which is just old tech, you know, where it's just a bundle of synthetic cotton fiber, the kind one used to use before 1980. I had to go back to that when my first Planet Waves black THERMOPLASTIC capo broke. Don't buy those if you live in a damp climate like CA. Each one I bought broke, one broke within a week, during the winter rainy days. So I loved those capos, they were perfect, but I was done with the breaking, so I figured I'd try others instead despite my love for the Planet Waves design (I didn't know about the silver aluminum one yet). Well, I hated each other one I tried. Kyser, if you have had carpal and/or are small handed, you know what I mean, you don't want a capo that involves squeezing really hard so that your hands are in pain and then you don't want to play the guitar. I really hate the Kysers (I know some folks love to squeeze and use them, that's fine, different strokes right). Then I tried the Schub, you have to be kidding me. OMG that thing is so ridiculous, it pops off, it wiggles about, it is tricky, I hate it. Now, I know many folks are Schub fans who give me a drive by downrate, I'm not saying it isn't great for those who love it. If you love the Schub, you love it unconditionally, and I respect that, all I'm saying is that design is not for me and many other folks like me. There are other models that fail similarly to these 2, they make you squeeze so hard it does hurt for those like myself with sensitive hands, like the G7, I did fall in love with it until maybe the 5th squeezing and then you have to hurt your hand by unsqueezing it apart to put it back on. Awk~ward and painful. Sorry to be such a softie and a crybaby, but if you have carpal, you know what I mean, you want to go easy on the hands and arms, and not brutalize them. The other thing I've always hated about the Kysers (and again it may be that my smaller physique is involved) is how it gets in the way so chording with a capo is a lot harder. That's just dumb. Kyser lovers either accept that as a challenge or don't mind it or claim it doesn't do that, but you know what I'm talking about. Ok, so then because of all the broken Planet Waves thermoplastic capos, I turned next to Dunlop's turnscrew models. I liked them, they are very similar to the PW design, but the screw location is more awkward to use, and turning their screws is a lot harder on the fingers (got the ripped and pained fingertips to show for it). So, I turned back in search for a better Planet Waves model. This is it, right here. The silver one is excellent, and it's made of aluminum, not thermoplastic. I bought one and it has lasted me almost 3 years now without a single problem. By now, in contrast, I would have run through 3 or 4 thermoplastic ones. I want to say that if you are performing in a public venue, never use the thermoplastic ones, because my thermoplastic ones dramatically burst and flew across the room, and could easily ""poke someone's eyes out"". Not kidding, don't use those in public situations. Back to the excellent aluminum silver PWaves capo. I love it, because it doesn't break, not at all, and has all of the great thermoplastic model features that make it the best capo ever (especially for us sensitive folks with carpal or small handed people etc). The great features are:1. Ease of use and easy fitting are perfect, the best of all capos. This capo fits so easily. Simply put it on the fretboard and the location of the screw is perfect-- you never have to move the guitar or your hand more than a couple inches, unlike the other screwtops or all other capos, there's no need for any moving around, adjusting the guitar, falling down due to balance issues and then chasing a falling guitar, sheesh none of that nonsense. You put it on and they've engineered it brilliantly so you can easily get it on, move it from fret to fret, put it where you want, and screw it in with great ease! Wow, best ever in this category. Ease of use is tops, ever!2. It will never hurt you, it only helps. It weighs nothing, is easy to carry, you can slip it onto the peg area, it just is so light. I still can't believe how light it feels.3. It does what it's supposed to, that other capos don't do. No issues with being in tune, just screw it in to the level of tightness you desire, no wrestling around like some capos do. The screw is in the most easy location, and the screw itself is nicely made so it doesn't hurt your fingers at all when you screw and unscrew, it's a breeze. No problems with the size, it's so small, it doesn't get in your way on the fretboard. You won't have to do hand yoga in order to play capo'd songs, it is FLAT (I know, what a concept!). A capo should always be flat and out of your way so you can play chords, not pretzeled twister instead of chords. Now, I play capo'd songs all the time because of this capo, and it is so much fun musically, a whole new magical experience. The truth I've found is that good equipment matters in music making (I never played acoustic guitar as well or as much until I got my first Applause guitar with great action. I have a Yamaha I love now (since the Applause necks break), but both guitars taught me that you have to have good equipment that's easy to use (in the case of guitars, great action is imperative. In the case of capos, ease of use and no pain produced is imperative, and it opens up the world of capo use, the magic of the mathematics of music theory.)If you love the other brands, don't diss me, I know it's perfect for you, and I'm happy for you that it works perfectly for you, because when you have the best one for you, you will shine with your music and I will enjoy listening to you play. But those of you who have sensitive or small hands or have carpal know what I'm talking about, you won't settle for the torture of Kysers and Schubs, gotta be kidding me. I bought every capo imaginable (need to have a garage sale to get rid of the pile) but ended up that I was using the old toggle type again instead until I found the aluminum Silver Planet Waves Capo. Planet Waves has made the perfect capo now, no more issues, just easy fun playing capo'd songs. Again, only buy the Silver model, because when/if you get silver, you are guaranteed to get aluminum, not thermoplastic.",1,"Best EVER! Doesn't break, profound ease of use and does exactly what all others promise but don't do. Great for smaller hands",1401408000,"05 30, 2014"
A1SDGIC08LD6BW,B0039HBNMA,BRIAN HICKS,"[0, 0]",For a Fender guitar bullets are the best choice for tone and longevity of strings. They seat snug and enhances sustain. Quality can be found behind the Fender name.,1,Just the string for a Fender guitar,1386547200,"12 9, 2013"
A14UXBBB68V9R0,B00154OJOI,StudentBern,"[2, 2]","Dava 6024 Grip TipItem is as advertised.  This is my first attempt at playing the mandolin for which I selected this product.  They work just fine for a starter.  I may learn different as time goes along, assuming that you can teach an old dog new tricks as the saying goes.",1,Grip Tip Picks,1348704000,"09 27, 2012"
A2P3Q65JU68Z5M,B00062GRXQ,"M. Lehr ""Be Cool, Be Kind, and Be Well""","[1, 1]","This stand works fine if you don't need a shock mount.  The base is wide and heavy enough to secure the mic well and defeat most vibrations.  I ran into trouble when trying to mount a R0DE NT2-A mic on a shock mount.  The low height (4 1/2"") - which would otherwise help stabilize the mic - left too little clearance between the mic and desktop.  If you think you might upgrade and someday use this stand with a shock mounted mic, you're better off buying the slightly more expensiveOn Stage DS7200B Adjustable Desk Microphone Stand, Black.BTW, my copy of this stand also did not have the 3/8 inch male thread.",0,"Works fine, but too low for a shock mounted mic",1331424000,"03 11, 2012"
AKYDGCKCY7H9F,B001L8NGJ2,"R. W. Milyard ""GearJunky""","[0, 0]","At this time, I am using this switch on my Fender Frontman 25R to switch between the normaland drive channels. The 90 deg. jack is perfect for this (and a lot of amps),as there are no dials in this area. I have run into the 90 deg. jack problem, and the onlysolution I have found is to use a Mono to Stereo 1/4 inch gender changer, or a short monoextension cable (which is what I normally use, as the stereo jack presents added problems) as nobody makes a 1/4inch mono female to 1/4inch mono male gender changer, which I have found to be more than a little strange.This is a very old style switch that is made in China (like everything else) but works very wellfor this simple task. I have 4 on hand.",1,Very simple.  Does the job,1373155200,"07 7, 2013"
A2UX9BF36MYEXK,B000BKY8CU,Seventh-777,"[0, 0]","I'm a heavier fellow (5'11, 220) and some of the harder benches I've tried were a tad uncomfortable for long sessions. This one, on the other hand, is very comfortable and has plenty of padding and support. It folds up easily and looks to be very well made. 5 stars, no complaints, and much nicer than a lot of the more expensive options.",1,A very comfortable bench at a great price.,1367884800,"05 7, 2013"
A3MJARDJ31M698,B001GD07SK,"S. Thompson ""Nothing""","[0, 2]","Behringer usually makes good stuff and this Reverb Is No different but what It does best Is reverse reverb and moderate depth reverb Nothing else. I wanted this for Singing and I have the Danelectro FAB Echo which gives a short distance echo but I wanted something without the slap back and this does what I want It for but Not quite as much depth as I wanted but with The Music I do Not think Anyone can tell. If You want a good Reverb that Is above average with much depth then get the Behringer RV600 Not this. The power supply I use Is Danelectro which Is great, I also have a godlyke that I use.",0,Average,1275177600,"05 30, 2010"
A1NNBJRXPIDA12,B0002GJ6FC,"B Perry ""bnb books""","[0, 0]","THis device is ok. It is light weight and folds nicely, but it is not especially stable. Convenient storage is its biggest plus.",0,A Decent Aid to String Changing,1397088000,"04 10, 2014"
ANZGC4YCEQC6W,B0002E3830,Bobby L. Tefft,"[0, 0]","I wasn't sure about all the hype folks were giving this cable, but I am now - it really improved the sound of my acoustic guitar through the amp.I did a little experiment.  I plugged in my old cable, played the guitar as I adjusted the amp until I got a pleasant sound from the speakers.  Then, I turned the amp off, unplugged the old cable and plugged in this new Monster Rock cable.  Next,  I simply turned the amp back on (the sound levels were already set and I did not touch them) and played my guitar again.  The volume was louder and I think nicer with the new Monster cable.I'm buying a few more Monster Rock cables to replace all my old cables.",1,I'm a believer.,1390089600,"01 19, 2014"
A3EXWV8FNSSFL6,B00AQBT3EW,Daniel G. Lebryk,"[0, 0]","The D'Addario Balanced Tension strings are a good value, and worth slightly higher price. These are excellent strings, the type that a gigging musician would likely use on their guitar. They are inexpensive and sound great. For somebody that is a casual home musician, coated strings might be a better choice. The difference, somebody that plays a two or three hours every day, will wear out a set of strings long before corrosion sets in. Somebody that plays an hour or two twice a week will likely never wear out their strings and corrosion becomes the bigger problem.The big question for me, is the Balanced Tension worth a little extra money? It seems like yes they are. The strings are slightly easier to bend and feel just a little bit better. There isn't a huge difference. The direct comparison string is D'Addario EXL110, (D'Addario EXL110 Nickel Wound Electric Guitar Strings, Regular Light, 10-46), at roughly $3.50 a set, these are good solid strings at a bargain price. The EXL110BT strings are about $5.00 a set. If I were going through a set of strings every few days, the EXL110's would probably be a better idea. But if a set is going to last a week or two, the savings overall is pretty small, I would use the EXL110BT's.My personal preference is coated strings, I like Elixir strings a lot. The new D'Addario coated strings are fine, but they end up being about the same price as Elixir. I'll stick with what I know well.My 1981 Lucille did love these strings. They worked out just fine.On the packaging, I don't like what D'Addario has done. All the strings are in a single plastic package, I prefer individual paper envelopes. They loop two strings together and I hate that. When I'm stringing my guitar I like to work with one string at a time, and this silly double loop makes me leave one string opened up on the bench. Sometimes the strings get crossed over when unlooping them and it makes me mess with the strings for a while. They are trying to save packaging, and that is a good thing. But seriously, that little paper wouldn't kill anybody. I also don't care for the color coded rings on the strings. Lucille has an open bridge where I can see those electric colors. It is a small thing, but I don't like it. I prefer that the rings all be brass, one color. Yeah, I'm the only one that sees that problem. If I work one string at a time from an individual envelope, the color coding is not necessary.These are fine strings. They are a great price and provide a little bit easier bend.",1,Nice Strings - Great Price,1368316800,"05 12, 2013"
A781ITP3HE2N5,B003NJF1G8,"Michael Livote ""dragon2knight""","[0, 0]","Theres a reason why so many uke manufacturers supply these strings as standard on their best ukes...they are simply the best there is for a fair price. The sound brightens up and amplifies even the most dull sounding uke, and allows for a smooth experience once stretched properly. Not much more can be said about these awesome strings...stop reading this and order them! :-)",1,The best. Period.,1326758400,"01 17, 2012"
A3DDG0WH5SBF34,B0002D0E8S,G. Botta,"[0, 0]","I've only used it a few times but this strap looks like it's here to last. No frills, just a plain black strap.",0,Basic strap,1397520000,"04 15, 2014"
A3D0PD45BHLXFX,B000WN4J9S,Mr. Practical,"[0, 0]",It looks fine but as other reviewers have pointed out is thinner than the OEM plate that came on the guitar. Some people mentioned putting shims behind it but a better idea might be to cut the ends of the neck screws down by an 1/8th of an inch so that you don't screw the neck screws in too far.  The plate was delivered on time and as promised by Amazon.,1,Plate is thinner thinner,1358294400,"01 16, 2013"
A1QRF5KISDOKPA,B000SAC5PA,santos,"[6, 8]","ok when i saw the bag i was impressed nice looking and perfect style so i decided to buy it but the bag just arrive home ""12/23/11"" and is way different from the one on the picture is a black bag with one ugly red line on the middle and it looks like is not going to protect my guitar i am really upset, i would not returned because i don't feel like fighting with no body but they shouldn't do that to the costumer we pay how much they asking so a least we should get what we pay for.",0,hate it,1324598400,"12 23, 2011"
A121QRWXZIO6UP,B000B6FBA2,Jarrett Venturini,"[0, 0]","This is a fantastic little capo.  I say little because it is not as big as the spring loaded type, of the Shubb capos I've used.It has a low profile, and I can reach right up to it and still play well.It seems to be sturdy and well constructed, and I love that I can easily adjust how much tension to put on the strings.  Just enough so they don't buzz and then the strings will stay in tune when the capo is off.Much cheaper than the G7th, and does the job just as well in my opinion.For everyone saying that you can't fit it on the neck, make sure you get the right capo!  If you have a classical guitar, get a classical capo!  If you have a guitar with a really thin neck get the lite model capo.  If you are like most people who have regular size guitar necks, get the normal one.Don't write bad reviews of the product because you bought the wrong kind.",1,Loving it!,1338336000,"05 30, 2012"
A3IDC5FP52KJWJ,B00191WVF6,Highmember,"[0, 0]","nice and fine product  working for many hours with no degradation of the sound , no too much heat and easy plug for instant job",1,perfect for the mini amp!,1370563200,"06 7, 2013"
AKLDKUON6YY0X,B001UYKGUE,"SRR ""SRR""","[3, 3]","I use this for my iPad.  I drilled bigger holes to lighten it up a bit. It's solid and works great, very adjustable... Good seller to...",1,iPad holder,1313107200,"08 12, 2011"
A10VG94SAKVSC0,B004UJO41S,Island Girl,"[0, 0]","After purchasing many kinds of attachments to amplify my mandolin or fiddle, with little or no satisfaction, I ordered this little mic.  I didnt' expect much considering the price.  It works so great, I ordered a few more.  Clip it into the guitar sound hole, or on the head stock, or on the mandolin head stock or on the fiddle....each time, it delivers a natural pleasant sound, not distorted or squeaky. The cord is long enough for me to stand and move around some while I play.  that is a GREAT bonus for me!!",1,Can't believe the natural sounds from my acoustic instruments.,1362009600,"02 28, 2013"
A1Q3YZOVFXRKDZ,B000EEJAWQ,slambusky,"[0, 0]",I buy Dunlop locks pedals straps they all are top quality and I love them all. you need a strap strap locks or pedals buy dunlop,1,Dunlop rocks,1397001600,"04 9, 2014"
AKPVT396SPLII,B0002GXF8Q,"R. READ ""Re` Read""","[0, 0]",I used these on a Behringer XM8500'sIt fits tight and does not obstruct the tone greatly.I have not tested its wind screen capabilities.I use it to protect my microphones from singer&#8217;s saliva :-)Works great and does not fall off.,1,I nice tight fit over a live &#8220;SM58&#8221; style vocal microphones.,1394668800,"03 13, 2014"
A2O8BAXJPDSV0M,B000ULAP4U,Dapper Dan,"[0, 0]",These headphones are amazing! They are absolutely fantastic for the price!The only problem I face is that they hurt my head from the pressure of wearing them. But I just need to stretch them out!,1,Amazing!,1362441600,"03 5, 2013"
A29PEU8AQGFQ9X,B0002E2KPC,Mauro R..,"[0, 0]","Nice cushion on both sides,  on-string and the back of the arm. Stays very firm on the arm. It'll stay still even if you accidentally bump on it while playing.The 4-star is just to alert that it may be a problem for people with not so strong hands, like kids,  as the spring is very tough.",0,Well built but requires some strong hands,1384560000,"11 16, 2013"
A1EFXXRDV40C4E,B001E43SK0,Charles Casterline,"[4, 5]",They are not designed with a switch to have all lights on at the same time. So if you need that sort of control on your lights this will not do it. They are fairly bright and the lightweight metal body is nice.,0,Wish it had a setting for turning all lights on at once,1231632000,"01 11, 2009"
A3IKOEE8Z3T6BH,B0002GIRP2,Ecadad,"[0, 0]","this is one of the best mics in this price range. It sounds incredible, and at this price it's unbeatable. I only use three mics, and this is my main vocal, drum overhead, and acoustic guitar mic (although I use two mics on the guitar). My other mic's are a SM57, which is incredible and not crazy expensive, and an Audio-Technica Instrument/Vocal mic. I love this mic and would replace if it ever breaks.",1,Incredible,1314316800,"08 26, 2011"
A26JHKA8SNXV6P,B003JJQMD8,ffsalsa,"[0, 0]","I always like to carry extra cable when performing, you don't know when one of the one you have breaks and you don't have extras what do you do then, it works and it's great to have extra.",0,ffsalsa@yahoo.com,1385942400,"12 2, 2013"
A1UMOYYM8HB2A1,B0002F58TG,Sirius,"[1, 1]","I didn't know what to expect given the price, but am happy to say this is a very nice guitar for the money. I am impressed by the quality of materials, components, and construction. For example, the tuning machines are substantial and heavily chromed; they work smoothly, and firmly hold the strings in tune. The instrument came relatively well set up right out of the box; the action didn't seem inordinately high, but I couldn't resist taking a little off the bottom of the compensated saddle even so, and now the guitar plays even better. I might tinker some more at some point, probably when it comes time to replace the strings, but for now I am quite happy with the playability and sound of this full-bodied dreadnought, which is rich and resonant and very impressive. I still can hardly believe it is possible to deliver such a fine instrument at such a low price, but the proof is indisputably before me.",1,Very nice for the money,1357516800,"01 7, 2013"
A2EDYSY4M8TESS,B004T6M7DE,kbgulfcoast,"[1, 2]","I acquired this recently, I did not need another strat style, or copy of, but it's white....just gotta love that vibe? Anyhow lots of reviews justifiably good, here's a few add ons in case... It's routed hsh under the hood but looks tight.. Think it's bucker size upgradable; top and bottom didn't measure, I like single coils...the white is a poly finish (love poly durable and crack/fade resist) and exquisite nicely done, alder body but it's hefty alder, like 8lb or so. Not so keen on headstock shape but the neck is nice, too nice to change like I was thinking till I got it... Nice quality control on these, really smooth rosewood board with med-jumbo (that's what I call anyway) frets good fretting. Standard hardware indicative of price but decent and well installed, no missed screw holes etc. Was set up with standard action etc, out of box was clean set up no buzz or uneven saddle stuff etc. great fit and finish, best I can tell its a standard f type plate, if interested looks to be easy changer.Overall it's a solid piece, assembled well, for me the body and neck is what seals the deal, better then most out there this range... It is alder and hefty, but durable. I look to change most hardware in time so won't comment on that, what's there... is installed well...2 things I forgot tuners wanna say 15:1? 10mm standard import style... Seem good, not legendary and tremelo/whammy standard zinc block (there's the must upgrade part...) it's standard 10.5 string space import, I got one pet peave; it's steel or brass blocks... A shame all these guitars nowadays with the zinc thin low sustain blocks, my advice get a fender mim standard lefty trem, the whole thing with steel saddles and all maybe 50$ best money ever spent... I can't afford the gotoh or Callahan stuff, On this a standard mim import space fender with steel block and saddles is easy direct replacement and with the hefty alder you'll get tons of sustain and tone and keep tuned way better. Also the neck I say nice but I mean it's nicer than most in the shape, it's slightly chunky c shape? Not baseball bat chunky but you feel it on frets 1-3 it's beefier? I have avg. size hands, I find it's a good fit.In all... If your looking in this price range it's nice, and upgradable as you can or learn more.",1,Have a lot to compare it to....,1382313600,"10 21, 2013"
ARID6HRKRWGFW,B000A6GTDG,Cefer,"[9, 18]","I am very disappointed. The guitar was packed with its strings tensioned and the top detachment partially from the guitar body.It is unusable until repaired.Update: It has been several days after writing and attach photographs to the seller (Amazon), and have not received any communication.",0,Very disappointed with the seller (Amazon.com LLC),1324598400,"12 23, 2011"
A35CRCL7WVUCYG,B001PGXHX0,Mike Brown,"[0, 0]","These picks were a filler item for a much larger order.  I can always use guitar picks, however these are very pleasing to the eye and have a good quality feel.",1,Purchase comment,1399766400,"05 11, 2014"
AKSFZ4G1AXYFC,B0009IEB0I,"C.E. ""Frank""","[0, 0]","I just received these cables today and the packaging they come in is quite simple. However, there are two zip ties that secure the cables together so you will need to be careful when cutting them not to damage the cable itself with your knife or scissors.These are, ""Value"" cables after all. However, they seem very sturdy and are perfect for budget home recording studio use. I like how Audio Technica made something like an XLR cable look so pleasing to the eyes.As for quality, so far I've been getting a clean signal, even with my cheap Pyle Pro PDMIC58. I had to replace the cable that came with that mic because it was really that awful. Hopefully the AT Value cable will hold up! I'll update this review if anything happens.If your looking for a decent cable for a low price, I would give these a try.",1,Good cables for the price,1349740800,"10 9, 2012"
AXU9VX024GPSS,B0002M6CVC,"RazzSpew10 ""Rev. Neo Gnostic""","[0, 0]","It had been a while since I had some EB's. Best packaging I have seen and for the price, don't order just one pack. Very pleased, always have a spare pair in your case.",1,Foil sealed.,1337385600,"05 19, 2012"
A29J3SX31FB2HN,B001JI2KHS,DeAngelo D.,"[0, 0]",It connected well in the nady smps-x1 phantom power unit I bought! I'll update how I hook it up! Check!,1,Good cable!,1399680000,"05 10, 2014"
A2FZ4Z0UFA1OR8,B000XPO0IU,Pat,"[1, 1]","I admit I bought this only because John Frusciante uses a very similar style strap. But he has good taste. This strap is strong and sturdy. Even without strap locks I'm comfortable going crazy on stage. High quality, does not fray, stays on the guitar. Does what you want and need and looks great!",1,"Vintage/Classic look, sturdy strap",1327449600,"01 25, 2012"
ALVO1A5UB8DG0,B00074WFO8,"Sunluvr ""gail""","[0, 0]","I clip this pick holder to my music stand and it's always handy, and very easy to use.  I use thin picks and was able to fit four of them into this holder.",1,This is so handy!,1395273600,"03 20, 2014"
A1OZ7F08MNF320,B003VYBNLW,"Salik ali ""Honest Reviewer""","[1, 1]","these are great for people when practicing they are cheap and sound good.they are almost as good sounding as monster cables but just a little bit worse. i actually dont use monster cables anymore i like this one more and for the price how can i complain.a tip for people new to guitar, cable that have a angled jack are best for when you sit and play because when you plug a straight one into the guitar jack and you sit you actually bend the wire, and what happens is the wire actually have to be bent in a certain way to work and eventually wont work at all,just like headphone wires.but when you plugged the angled one into the guitar its all good and no problems.",1,"Cheap,Durable,and sounds nice",1323216000,"12 7, 2011"
A2EDYSY4M8TESS,B0009G1E0K,kbgulfcoast,"[0, 0]","Great idea, well made, nice heavy webbingFit probly 6 or more picks. No need to glue/screw junk on your axe, maybe good with slide, or capo, haven't tried. But good product and price.",1,Misplaced pick?,1378598400,"09 8, 2013"
A26M5O53PHZTKN,B001W99HE8,"Debs ""peanut""","[0, 0]","I had read many reviews on SM57 clone microphones to see if there was anything that did the job. It seems everyone who has given an opinion on this subject all seemed to agree on one microphone. The GLS ES57. (Same with the SM 58/ES58). I had to give it a shot. I run the sound for local bands and I use SM's because they can take abuse and still sound great. Only time will tell if this mic will be able to take the same amount of abuse but so far I really like it. The frequency band is not identical to the SM57 as some others have said. A little less bass but that doesn't mean it is a thin sound - it certainly is not. I can get it to sound the same as the SM if I EQ it slightly but I like the natural sound anyway. Also, the signal is a bit hotter but I really like the tone for both vocals and for instruments. Value for money it can't be beat. If you are on a budget, get one....",1,Great value for money.,1366329600,"04 19, 2013"
A2RVY2GDMZHH4,B0037M62M8,puddytat,"[0, 0]",Would not say it is the best feeling strap but does look very nice.. It is a little stiff feeling compared to the others I have purchased but overall it is very nice.,0,Decent quality but stiff,1356652800,"12 28, 2012"
A22810LZ1TDWH2,B003LTJ404,Robin Lopate,"[0, 0]",These stands are great for my lesson business.  I bought a couple of them and they are just the right height and weight.,0,Nice stands,1394841600,"03 15, 2014"
ABEQJOG7TS8GT,B000Y35C8S,John,"[0, 0]","i don't know much about delay and I've never really used it. This is a fun pedal, for a simple cool delay. Kinda makes you aware of what you are playing. Fun with blues/chorus sound! Yep!",1,cool,1300752000,"03 22, 2011"
A6FIAB28IS79,B0002T67J2,Samuel Chell,"[25, 27]","I'm a keyboard player, and in the past I had been spending $40-$60 for Monster's ""delegated"" keyboard cables.  But suddenly one shorted out on me after only several months use, causing me to question the ""Monster mystique.""  I began to compare the Monster keyboard cables with cheap, ""off-brand"" guitar cables and couldn't hear any difference.  No question it's a well-made, trustworthy (but not indestructible or infallible) cable, but I'm no longer committed to it at any price.  However, at Amazon's current ""value"" price for this particular Monster cable, it's a no-brainer.  Moreover, I no longer have hesitations about purchasing a cable that doesn't say ""piano"" or ""keyboard"" on it.  (One of my Monster keyboard cables even came with one end designated for the amp and the other for the instrument--but it was hard to see which was which in a dimly lit club.)As for length, 6 feet is ideal if you're playing through your own amp (my preference).  If you're plugging into a board or P.A. system, you'll want anywhere from 12 feet to 25 feet.",1,Monster of a Deal,1199664000,"01 7, 2008"
