id,brand,manufacturer,name,customer_rating,customer_review,review_title
AVpfpK8KLJeJML43BCuD,Amazon,Amazon,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,1.0,I ordered this and actually came in earlier than predicted and it works beautiful! I'm totally happy with my purchase!!!,Perfect!!
AVpge-anilAPnD_xtDVf,Amazon,AMDSI,Amazon Premium Headphones,1.0,"(The volume does not work with the iPhones. Please, if you have an iPhone, do your research before buying them, e.g. first line of product description. These work WELL for androids)I wanted to give these headphones a try, so I preordered them at the end of June. They finally came today and I got to try them out.FEEL: They feel like the Apple EarPods headphones when its in your ear. For me, it's very comfortable. I haven't had a chance to keep them in all day, but I've had them in for 30 minutes to an hour at a time.AUDIO: I'm not a complete audiophile, but I do like the occasional nice set of headphones. If you're thinking these are a nice set of headphones, then don't even think about ordering.I guess I would say they're pretty similar in sound to the EarPods, but I would definitely give these a step up from the apple headphones. Hands down.One thing I did love about the EarPods, was that I could still hear everything around me while I had both headphones in. These are the same way. Some may not like it, but I think it's perfect for use around the house, at work, or even for working out. I like for the fact I can still hear things going around me. If the ambient noise is too loud, just turn up the volume.I do want to say, that so far, they seem to have good lows and mids. It's pretty crisp in sound. The bass isn't too bad either. It's not like a Skullcandy set of headphones, but the bass IS there (honestly better than I would have expected for these headphones)LOOKS: I love the black look. Tangle free cord is very nice to have, and I also found it interesting how the section above the controls are the regular thin cables to make it lighter when dangling.Read more",I would say these are the 'go-to' headphones for everyday use 359 people found this helpful. Was this review helpful to you Yes No
AVpfo9ukilAPnD_xfhuj,Amazon,,Alexa Voice Remote for Amazon Fire TV and Fire TV Stick,0.0,"Don't bother paying for one or getting a replacement, it just isn't worth it.After so many of these things failed so many customers I thought Amazon would come up with a newer, better product but they have not yet.I have gone through three of these things and after the last one died I contacted customer support about it.The guy I spoke to said don't waist your money or your time anymore,upload the Amazon FireTV app on your tablet or phone, it will not fail you.It is not an exact duplicate of the remote face, but it works quite well with both Fire TV and Fire Stick.",Don't Buy It.
AVsRjfwAU2_QcyX9PHqe,Amazon,Amazon,Amazon 5W USB Official OEM Charger and Power Adapter for Fire Tablets and Kindle eReaders,0.0,"This is the THIRD power charger that I have HAD to buy at cost of over 30 each since my Kindle Fire purchase. Why can't the chargers last a REASONABLE amount of time When I connected this charger, I received a message saying that it was a LOW level charger it probably would not charge while the Kindle was in use. NOT ACCEPTABLE for this cost!!!",Only lasts for less than 1 year!
AVpfpK8KLJeJML43BCuD,Amazon,Amazon,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,0.0,"hard to use, and does not support Guam. online instructions not clear",Not a good product
AVpfpK8KLJeJML43BCuD,Amazon,Amazon,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,0.0,It's very tin sounding no bass sounds terrible bought a bose sound link and a amazon dot to hook up to it,Sound quality horrible
AVpfpK8KLJeJML43BCuD,Amazon,Amazon,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,1.0,This is so easy to operate and fun too! I love it!!,Very cool!
AVpjWh8e1cnluZ0-Vy0O,Amazon,,Fire HD 6 Tablet,1.0,"For the low price, this tablet really does more than expected! The camera isn't great however, I always use my phone for a camera so that doesn't effect me. Here are some of the pros and cons:Pros: Low cost yet high tech Great screen quality (of course there is better out there, but it looks great as is) Smooth and responsive Easy access to amazon prime content Easy to wirelessly share content to a TV Battery life Web browser works greatCons: Doesn't have some apps android users are used to having Camera quality isn't great and no flash Less 'extra features' than some higher priced tablets haveI opted to go with the 16gb version with no ads. The ads aren't a big deal, but I figured I would pass on having them on my screen. No matter what version you pick, they all do the same things. The gigs may or may not matter to you. 8 and 16 gigs both aren't very large, but if you want to predownload some tv shows, movies, music before a vacation, then you may want to look into getting the larger 16gig. If you will always have internet connection, then it isn't much a problem since you have unlimited cloud storage and can download to your device or stream at anytime you have internet.Overall... If you want an Amazon tablet, and you want the best, go with the HDX series. However, if you want an amazing tablet but don't want to spend as much, then these new HD 6 7 series are great! For me and my uses, the HD 6 is the perfect fit.I would suggest the 6 over the 7 for most buyers. The only 2 things the 7 has over the 6, are a larger screen, and dual speakers. Sure the dual speakers is kind of nice, but the screen is actually lower quality than the 6.Read more","HD Fire 6 is great for the price! 3,566 people found this helpful. Was this review helpful to you Yes No"
AVsRjfwAU2_QcyX9PHqe,Amazon,Amazon,Amazon 5W USB Official OEM Charger and Power Adapter for Fire Tablets and Kindle eReaders,0.0,Q: What's the difference between a 19.99 Amazon 5W USB Official OEM Charger and Power Supply and a 5.95 5V 1A (1000mA) USB port power supply - UL ListedA: 14.04 Calling it a 5W charger rather than a 5V 1A charger is a distinction without a difference.,5W or 5V 1A
AV1T09fyvKc47QAVgf2R,Amazon,,Amazon Fire TV Game Controller,0.0,The connection drop's out on this unit pretty bad. I can hardly get thru a game and it will disconnect.,This needs to be way better for the amount I spent on it.
AVpfpK8KLJeJML43BCuD,Amazon,Amazon,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,1.0,"I HAVE BOTH THE ECHO AND THE TAP, THEY ARE SPECTACULAR",EXCELENT SOUND
AVpfLiCSilAPnD_xWpk_,Amazon,Amazon,Amazon Fire TV,1.0,Read more,This box is a GAME CHANGER for on demand content! Amazon knocked it out of the park. Refreshed UPDATED with Tips! and HBO GO!
AVphEeRyilAPnD_x035P,Amazon,,Fire Kids Edition Tablet,0.0,"As the Kids Edition is nothing more than a basic 50 7 Kindle Fire with some extras, this review is primarily concerned with the 50-worth of extras bundled with the Kids Edition. Primarily, the year of included Freetime.As for the guts of the tablet itself, it's fine. Not great, but certainly fine. It's not the fastest tablet. It isn't the most feature-rich tablet. It doesn't have the sharpest display. But it's only 50, so it deserves to be graded on a curve. For a 50 tablet, it's great.Now, grab a coffee, get comfortable, because I have some thoughts on Amazon's Freetime service for kids/parents:Price plus the year of Freetime were the selling points for me (the case and added warranty were nice bonuses). The problem is, Freetime, though fantastic in theory, isn't even half-baked. It's a lump of dough left on the counter to rise. And then whoever was supposed to put it in the oven got distracted and forgot about it. It's getting moldy, and it smells kind of funny.Freetime: great in theory, terrible in practice.Normally, when you buy a new tablet, it might have a little bloatware pre-installed, but you generally don't start with the offerings of the entire app store on your homescreen. You find and add the apps you want.The way you install/remove apps in Freetime is sort of backwards. It's subtractive. Every single title is served up on the home screen (and in the apps, books, videos screens). These aren't technically pre-installed, but to a young kid looking at a sea of icons, it looks like he has all of these wonderful titles at his disposal. Well, he does. But only sort of. He clicks Elmo's face, and the wheel starts spinning over the icon while it downloads.Read more","Freetime makes me angry. So, so angry. 3,"
AVpgKkzMLJeJML43J5BV,Amazon,,Amazon Kindle Oasis Premium Leather Battery Cover - Walnut,0.0,"Edit 6/15/17 After three months of use, I still don't love it. It works well, no complaints, but it marks up easily and the sides began flaking off. My original black cover had shown signs of wear due to repeatedly falling asleep with it folded back. I was much more careful with the merlot, and it showed more signs after a shorter period of time. And the flaky thing along the sides looks and feels just cheap. And for 90, I would expect real leather. So I switched back to my original black cover and I'm just letting it age with the device. I guess the plus side is that the merlot made me like the black cover more, but the downside is it cost 90 to do so. Ridiculous.As stated in the title, I love my Oasis. I've had it for about six months and, with the exception of the defective first one I received which was promptly replaced, I haven't had a problem out of it. I had gotten the black cover because black is my default choice, always. However, a couple of months ago I had gotten a screen protector and skin for the Oasis, and I just wasn't feeling the black cover anymore. I had considered the merlot (I think the walnut would feel nicer to the touch, but I despise brown leather) so I gave in after much consideration and ordered it. It didn't arrive with the bundle of things that it was supposedly shipped with, but after a quick call to customer service I had a new tracking number. It finally arrived today. I am disappointed to say that I don't love it. It smells funny, as I done remember my original doing. The color is duller than in the picture. Maybe my expectations had overblown due to the wait and the whole two tracking numbers thing, but I just don't love it.Read more","Love my Oasis. This cover, though Eh."
AVpfLiCSilAPnD_xWpk_,Amazon,Amazon,Amazon Fire TV,0.0,"I purchase almost everything with the exception of food from Amazon. I have been a prime member since the inception of the program. Without exception, I have always received EXCELLENT customer service. Until now. I'm having difficulty with my Fire TV connecting to my wifi. Last Saturday I spent approximately 1- hours (maybe 2) troubleshooting with two women techs on the phone. Mary (who I was passed to from the first tech because of her expertise) said she thought it wasn't just a problem unique to me and asked me if she could call me back on Sunday after researching the problem. I had no problem with that. No call on Sunday so I called on Monday. Much to my surprise, there was no record of my call attached to my file. The rep was confused as to whether I was talking about fire wire or Fire TV so I was first sent to a different department. Finally, I got through that fire wire was not the same as Fire TV and I was transferred back to digital. We went through the same troubleshooting taking up a lot of my time. I was willing to do it until we were going around in circles and my phone was running out of juice. The gentleman asked me if he could research and call me later in the day. NO CALL. It's Tuesday--still no call.It really pains me to have to say anything negative about Amazon's Customer Service as it has NEVER BEEN LESS THAN EXCELLENT IN THE PAST. I've noticed I haven't gotten a survey as I usually do after a customer service call. Whoever Amazon has farmed out their digital customer service to will ruin their excellent customer service reputation and they will lose sales because of it. I'm going to wager a bet that there is no record of the 3-4 hours of my time on the phone trying to solve a problem and no record of two promises to call me back. I would have had more respect for these reps if I had received a call saying they were sorry, but they weren't able to come up with a solution for me.I'm hoping Amazon has kept a record of my past reviews and will review my account and see just how much I've spent over the years as a loyal customer. I'm very disappointed that I had to write this review, and I'm hoping someone who can change things reads this and saves Amazon's reputation. I can't be the only one receiving this kind of treatment. It's obvious that the people who are techs for Fire TV are not the same techs that I've dealt with in the past. In fact, I don't think they are even in the same country. What a pity.",Customer Service--I'm Stunned at How Bad it Was
AVph_N4z1cnluZ0-IkrF,Moshi,Amazon,Moshi Anti-Glare No Bubble Screen Protector for the Fire Phone,0.0,"For the love of god do not buy this!!! Thought it was great at first since it didn't add any size to the phone given that it sticks to the face. Well, at least its supposed to. Lasted three days and came of the phone and now can't do anything with it since the adhesive no longer holds. 25 for this piece of junk! What was I thinking",For the love of god do not buy this
AVpfLiCSilAPnD_xWpk_,Amazon,Amazon,Amazon Fire TV,0.0,"I was really looking forward to using what was hyped as an amazing piece of entertainment equipment, but the actual experience falls short.Pros:+ User interface and underlying hardware is fast+ Form factor of the device and remote control is very sleek+ Plays games fairly well, especially for such a small box+ Quality of Amazon videos is very good+ Voice search works quite well+ The device came pre-configured for my Amazon account. I just plugged it in, updated the software, and away I wentCons:- First and foremost, there is STILL no way to search for only free movies on Prime.- Amazon touts it's 40,000 Prime movies available, but good luck finding them. There is no categorization by genre. You are stuck surfing through dumb lists of movies, or using the search function, which almost never returns any Prime movies- Voice search works only on Amazon content. You cannot use this to search within Netflix, for example- The Amazon FireTV box only comes with 8GB of memory for game and app storage, which is completely inadequate. There are games available for download that consume almost 2GB for ONE GAME. Good luck downloading a 1.76GB game, like the racing game featured in the list of top games.Clearly, Amazon is marketing this device as a way to push its video content. In the help video that automatically plays the first time you use the device, it even offers you a 30 day Prime membership for free to try it out. However, Amazon has no incentive to help you actually search for and find this free content. It's clearly evident in the lack of ability to filter search results on free Prime content only. This is my biggest beef with Amazon, by far. I want a Netflix-like experience, where my Prime content is sorted by genre, and I can search for free movies only. Now, if you want to pay for video rentals, by all means buy this device, because it works really well. If you want it to access your Prime content only, stick to the Roku box you probably already have, because it works just as good.UPDATE:I called customer service, and talked to a guy about how I can search for and access my 40,000 Prime movies. Well....YOU CAN'T According to him, I can only find the Prime movies on the two lists on FireTV that say Recently added to Prime and Top Prime Movies. Those lists are 73 items, and 150 items, respectively. THERE IS NO WAY TO SEARCH OR BROWSE FREE PRIME CONTENT ONLY. The guy I talked to said this was a very common request for people. OF COURSE IT IS. I don't want to pay for video rentals if I just paid for a Prime membership to access free content. AMAZON COMPLETELY FAILED. I AM RETURNING THE FIRE TV.",No Way to Search or Browse Prime Movies Only FAIL
AV00l7jV-jtxr-f30lnX,Amazon,,Amazon Echo Dot Case (fits Echo Dot 2nd Generation only) - Saddle Tan Leather,1.0,"Echo Dot in my GMC Sierra Denali. At first she was just there with no support. She sat in that hole with no protection. Shifting, jiggling not knowing what can happen. There has to be something I can do. I looked and search and what I found is the Fabric Case for Alexa. This is it! A support she will be happy to wear. No more accidental popping out, no more shifting and readjusting, she is finally safe.",She loves it
AVpjWh8e1cnluZ0-Vy0O,Amazon,,Fire HD 6 Tablet,1.0,"If you read my Fire TV review you know that I am tough on Amazon when it comes to their own items. It needs to deliver quality for the price point to earn stars from me. Please take the time to read my entire review and feel free to ask questions. I will do my best to respond to them as I can and update the review to reflect those answers and other things I discover along the way.First my background. I own many Amazon Kindles (bw, Fire gen2, Fire gen3) as well as Apple Ipad (gen 4), Samsung Note 3 and have an LG G2 smartphone (had a Samsung S4 before that), notebooks, chromebooks, etc. I have also used many other products including the Fire HDX line. I have a solid computer background as well but honestly I am more of a casual user when it comes to tablets like this one.Amazon has changed many things over the life of the Fire product line. Adding and removing features (like cameras--the first generation had one but the second generation removed them but not they are back).They are all useful devices but each one has its own niche so to speak so make sure whatever you get has the features that are important to you.Now to this model. This is like a big smartphone--which is a big difference from past kindles. It is more compact, lighter and yet still very usable. In fact for me, the shrinking of size increases the usefulness. I find that I use my smartphone way more than my tablets--even the smaller Fire HD and Samsung Note tablets so I am expecting this to replace more of that on the couch usage which is great since it so much less expensive than most smartphones. That means you can feel less bad about scratches that might occur or the accidental drops. (I am guilty of both.Read more","The single best value Fire in the entire line. Skip the Fire 7 and get the Fire 6 instead! 10,217 people found this helpful. Was this review helpful to you Yes No"
AVpfpK8KLJeJML43BCuD,Amazon,Amazon,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,1.0,"I'm glad that I bought this product, it's easy to understand, my grandkids loves it.",Alexa is very helpful
AVpfpK8KLJeJML43BCuD,Amazon,Amazon,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,0.0,We are unable to connect WIFI on this product. We have tried to follow the instructions to no avail. It is a useless and expensive item sitting on our table.,Can't connect it
AV1T1nJ_GV-KLJ3adSMC,Amazon,,Certified Refurbished Echo Dot (2nd Generation) - Black,1.0,"I was very hesitant to purchase a refurbished unit, but the discount at the time of my purchase was too good to pass up. I was fully planning on returning it if there was the slightest sign of an issue. I have had this unit for about a month now, and it has worked perfectly since I received it. Like a brand new unit. If you can get this refurb for a substantial discount, I think it is totally worth the risk of not buying a new unit.Edit (07/08/2017): My original refurb'ed Echo Dot is still going strong, and I received my second refurb'ed Echo Dot yesterday. This second one is just as like new as my first one. The packaging is similarly like new. It has the same clear sticker covers surrounding it like a new unit, and I believe the power adapter, cable, and manuals are all actually brand new.",My refurb is like new. I love the Echo Dots!
AVpfODXeilAPnD_xXeUd,Amazon,,Replacement Remote for Amazon Fire TV Stick,0.0,"These remotes are terrible and basically disposable. I'm now on my third remote and have yet to own one that has lasted longer than five months. My family is not rough on them, either. But as the touch pad gets the slightest bit dirty from daily handling, the remote starts getting glitchy and then stops working. And gently cleaning them doesn't seem to help. Terrible design from Amazon.",Disposable.
AVpfpzCi1cnluZ0-oxEr,Amazon,,"Kindle Fire HDX 8.9""",0.0,"After 15 months, my 500+ tablet is no longer useable. It is stuck on the boot screen. I invested a lot of into Amazon movies and books. This stinks.",Dead after 15 months
AVsRipBGv8e3D1O-lxRe,Amazon,,Echo Dot (2nd Generation) - Black,1.0,"Thanks for taking the time to read this review!This re-release of a critically acclaimed device is quite honestly a grand slam. Although slightly smaller then last years release, this device now picks up your voice even better! Im talking litterally talking leaps and bounds better. I can now say alexa and she hears me even when im downstairs or even when im blaring music thru my Harmon Kardon Onyx speaker. I found myself yelling at last years Echo dot and approaching the device wielding a kitchen knife attempting to get her to listen. We will be ordering a second device so we can try out its multi-room voice recognition technology. Amazon claims to have instilled a awesome feature where only one echo dot responds to your command if you have multiple devices. So bassically the dot closest to you awaits to the awake word alexa on a side note The basic Amazon Music Unlimited will only work on ONE of your devices. Not one at a time, but ONE. If you want to use it on more than one Dot or Echo, you have to purchase a multi-device plan: https://www.amazon.com/gp/dmusic/promotions/AmazonMusicUnlimited The main selling point of this device is you can use any of your exsisting bluetooth speakers to play your amazon playlist at a mild roar,or you can use the 3.5mm jack on the back to connect to your home theater and really give your ear drums a beating. (At your own risk of course). I have both the amazon tap and the echo. Unfortunately these devices have their flaws when it comes to audio reproduction.hence the bluetooth and the 3.5mm jack connectivity on this device will allow for the pickiest of listeners to appreciate their music thru exsisting devices.Read more","A huge improvement over last years release and for half the price 5,"
AVpfpK8KLJeJML43BCuD,Amazon,Amazon,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,0.0,I habe the echo and I bought this one fort my son's room but it's not as user friendly. I wish I would've just bought the other one.,Dissatisfied
AVpe7LD5LJeJML43ybWA,Amazon,,"Kindle Fire HDX 7""",1.0,"This is the middle model of the three models that Amazon is shipping this year: the Kindle Fire HD, the Kindle Fire HDX (this tablet), and the Kindle Fire HDX 8.9. This is the successor for last year's Kindle Fire HD but with an updated operating system and new features, a redesigned shell (with the power and volume control buttons more readily accessible), an absolutely amazing display, superb sound, an included power adapter, and the new Mayday feature.Update: Some users are reporting a bluish glow around the edges of the screen for the HDX. If you search on YouTube for HDX Blue Haze, you can find a video showing the issue. Amazon has updated their Learn More link with the following info:To achieve the perfect color accuracy on Kindle Fire HDX 7 at the lowest possible battery consumption and device weight, we used blue, not white, LEDs. Blue LEDs allow for a much more accurate and rich representation of color and result in an up to 20 improvement in power efficiency.As a result of using these blue LEDs, you may notice a very narrow, faint blue tint around the edge of the device when looking at items with a white background, such as books or web pages. All displays have some level of light emission around the edges, and the light on the Kindle Fire HDX 7 is blue due to the technology used to render perfect color accuracy.If this is something that you think would bother you, I'd recommend taking a look at the YouTube video or taking a look at the HDX at a local Best Buy or office superstore. I've also uploaded a user image here of my HDX with a book loaded so that you can see the blue glow (http://www.amazon.com/gp/customer-media/product-gallery/B00DOPNO4M/).Read more","Excellent 3rd-generation tablet that compares favorably to the competition 6,"
AVpfpK8KLJeJML43BCuD,Amazon,Amazon,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,0.0,"Love the Dot, Hate the Tap Portable! This device will not hold a charge for even one day. The dots are amazing though.","Love the Dot, Hate the Tap Portable"
AVpfpK8KLJeJML43BCuD,Amazon,Amazon,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,1.0,"WAS SURPRISED HOW GREAT THIS WORKS , MUSIC ASK IT QUESTIONS AWESOME",AWESOME
AVzRkFTFvKc47QAVd43-,Amazon,,All-New Amazon Fire HD 8 Tablet Case (7th Generation,0.0,"I have purchased several Amazon Fire cases in the past and have been delighted in the streamlined design and the vinyl covering. Very easy to keep clean. This new design for the fire HD 8 is FABRIC. How long do you imagine a yellow fabric cover is going to stay clean I cannot see any easy way to clean it, like I do with the vinyl covers. I bought one for myself as well as my Mother. I will keep them but I sure hope they don't turn around and produce vinyl ones after all the concerns I am sure will be coming. I won't be able to afford two more.",Cover material is very disappointing.
AVsRjfwAU2_QcyX9PHqe,Amazon,Amazon,Amazon 5W USB Official OEM Charger and Power Adapter for Fire Tablets and Kindle eReaders,0.0,Too,Two Stars
AVsRjfwAU2_QcyX9PHqe,Amazon,Amazon,Amazon 5W USB Official OEM Charger and Power Adapter for Fire Tablets and Kindle eReaders,0.0,very overpriced!,Two Stars
AVpfpK8KLJeJML43BCuD,Amazon,Amazon,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,1.0,We bought this product to compliment our other amazon product for its portability.,Brilliant product
AVpfpK8KLJeJML43BCuD,Amazon,Amazon,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,1.0,Reasonably priced and worth every penny! I love it.,I love my Alexa!
AVpfLiCSilAPnD_xWpk_,Amazon,Amazon,Amazon Fire TV,0.0,"I already have 2 Roku devices, but thought I would give this new Amazon device a try. This device works fine for the Amazon Instant video app, but there is a terrible lag in the video on the Netflix app that makes it unusable on this device. I know this issue is not my internet connection as the Netflix app works great on the Roku devices. In addition, the user interface on this device is generally just not that great. Wish I could get a refund and get another roku box.",Device unusable for playing video on Netflix app
AVpfo9ukilAPnD_xfhuj,Amazon,,Alexa Voice Remote for Amazon Fire TV and Fire TV Stick,0.0,"Purchased my first one with the TV Fire box over a year ago and now it is gone, purchased a second one but you would think Amazon would do a better in taking care of some people having the same problem with them.My daughter can control the box from her iPhone as another person listed so we may send the order back for refund after it gets here tomorrow.I do have two fire sticks as well in the bedrooms and no problems with those.",My voice remote controller pooed out
AVph_N4z1cnluZ0-IkrF,Moshi,Amazon,Moshi Anti-Glare No Bubble Screen Protector for the Fire Phone,0.0,"UPDATE: July 6, 2015I'm reducing my rating to one star because all of a sudden this morning the screen protector just quit adhering to the screen. It falls off completely and if you do get it in place within five minutes it's slipping again and huge bubbles form. I have never had a problem with a Moshi product before and I am very surprised by this. At this price there is no excuse for the poor longevity of this product and I would never ever buy one again nor would I advise anybody to spend the money on this product to begin with.Original review follows in all its irony except for the whining about the price at the time that I still stand by:Superb screen protector. The best you can buy. Ridiculous price. Moshi products have been the stress reliever I've relied on when it comes to tablets and phone screen saver installation with their bubble proof installation and performance, but in this particular case I think the price I paid was twice what it was worth. So now the stress is back.",Updated Downgrade
AVpfODXeilAPnD_xXeUd,Amazon,,Replacement Remote for Amazon Fire TV Stick,0.0,Update 12/26/2016: No longer will pair with 2nd generation firetv since reset/update. It did still pair with 1st generation firetv I have in another room. Was working fine with my 2nd gen until I reset it after having external memory problems - Orignal Review: Works and pairs quick with Fire TV just no voice search. My wife likes her own Amazon remote so this works good for us at half the price of the Fire TV remote sold here. My only concern is how small it is but hopefully that won't be a problem.,"update, no longer Works with Fire TV"
AVpfo9ukilAPnD_xfhuj,Amazon,,Alexa Voice Remote for Amazon Fire TV and Fire TV Stick,0.0,"I have had to change the batteries in this remote once or twice per month since I purchased it in March. After the battery's short life span after the first battery replacement, we stopped doing any gaming with it and just used the gaming controller. It did not make a difference. It still drained the batteries just as quickly. I do have the option of using the phone app, and I do, but what if I'm not home and someone else wants to use the fire tv This is very, very poor quality product. Of course. It went out of warranty 12 days ago. I guess I should have been more mindful of that date. I do not recommend this product and I think Amazon should extend the warranty coverage. It is ridiculous that this remote basically doesn't work.",Battery draining remote!!!!
AVpfODXeilAPnD_xXeUd,Amazon,,Replacement Remote for Amazon Fire TV Stick,1.0,It's small and I don't miss voice interface. This is a 2nd one because my significant other and I like our own remotes.What I wasn't sure about was if the Amazon Fire TV would support more than one remote. But it does! You just have to register it with the Amazon Fire TV's device settings.,This is a great inexpensive way to add 2nd remote to Amazon Fire TV
AVpfo9ukilAPnD_xfhuj,Amazon,,Alexa Voice Remote for Amazon Fire TV and Fire TV Stick,0.0,"Remote did not activate, nor did it connect to box.A poorly designed remote, replacing an even worse remote. Waste of time.Ordered two items, had to pay shipping on both. They were both shipped in the same padded envelope, why double shipping charges",replacing an even worse remote. Waste of time
AVph_N4z1cnluZ0-IkrF,Moshi,Amazon,Moshi Anti-Glare No Bubble Screen Protector for the Fire Phone,0.0,"Ordered on April 16th, installed on my phone on April 21 and last Saturday (June 6th) on a warm Tucson day it just fell off. Landed on the car mat an all of the glue section was instantly covered in dirt. Washed it off with cool water only, let air dry and it won't stick back on. It's supposed to be washable and re-usable. Don't waste your money on this piece of trash. I expected it to last a lot longer than two months.",Worked great... For less than two months. One person found this helpful. Was this review helpful to you Yes No
AVpjWh8e1cnluZ0-Vy0O,Amazon,,Fire HD 6 Tablet,1.0,"I'll preface this by saying that I own an iPad, and was not expecting a 99 tablet to perform at anywhere near that level. I have followed the early reviews closely, and after seeing enough satisfied customers, I figured I'd give the Kindle Fire HD 6 a try. I chose the base 8 GB with special offers and my plan was to use it as a secondary e-reader and a secondary or even tertiary vehicle for internet access. What I've found is a powerful little tablet, so far completely free of the bugs and laggy speeds mentioned in the early reviews. In fact, performance has so exceeded expectations that I consider this perhaps the year's best purchase.First off the look is nice. It's sleek, (I ordered the black model) and though actually quite a bit heavier than I'd imagined, it's not heavy enough to be considered a negative. The display is fantastic, and its quality was the first big surprise. The touch screen performs incredibly well, and to this point, I have experienced immediate response. To the point where I have to say touch response so far is indistinguishable from my iPad. Based on early reviews, this was not the case, so I have been quite pleasantly surprised. The Fire is very user friendly and easy to intuit. For those who do not feel confident with navigation of a new device, there is an immediate onscreen tutorial (with an option to skip) to guide you.I first checked out the e-reader function. My books loaded immediately and easily from the cloud and I really like the functionality of the reader.Read more","Unreal performance for 99! I couldn't be happier. 5,856 people found this helpful. Was this review helpful to you Yes No"
AVpfpK8KLJeJML43BCuD,Amazon,Amazon,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,0.0,Just really thought it would have been more useful without having to have to make additional purchases for music I like.,Not impressed
AVpfpK8KLJeJML43BCuD,Amazon,Amazon,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,1.0,"Family is using and loving the Tap more every day. Great to find out quick information like weather, general questions and sports scores. The battery life is awesome only having to charge it every two-three days depending on usage and we use it. Excellent wifi connectivity and seamless Bluetooth connection. Use it all over the house.",Great Product
AVpjWh8e1cnluZ0-Vy0O,Amazon,,Fire HD 6 Tablet,1.0,"I'll preface this by saying that I own an iPad, and was not expecting a 99 tablet to perform at anywhere near that level. I have followed the early reviews closely, and after seeing enough satisfied customers, I figured I'd give the Kindle Fire HD 6 a try. I chose the base 8 GB with special offers and my plan was to use it as a secondary e-reader and a secondary or even tertiary vehicle for internet access. What I've found is a powerful little tablet, so far completely free of the bugs and laggy speeds mentioned in the early reviews. In fact, performance has so exceeded expectations that I consider this perhaps the year's best purchase.First off the look is nice. It's sleek, (I ordered the black model) and though actually quite a bit heavier than I'd imagined, it's not heavy enough to be considered a negative. The display is fantastic, and its quality was the first big surprise. The touch screen performs incredibly well, and to this point, I have experienced immediate response. To the point where I have to say touch response so far is indistinguishable from my iPad. Based on early reviews, this was not the case, so I have been quite pleasantly surprised. The Fire is very user friendly and easy to intuit. For those who do not feel confident with navigation of a new device, there is an immediate onscreen tutorial (with an option to skip) to guide you.I first checked out the e-reader function. My books loaded immediately and easily from the cloud and I really like the functionality of the reader.Read more","Unreal performance for 99! I couldn't be happier. 5,870 people found this helpful. Was this review helpful to you Yes No"
AVpfpK8KLJeJML43BCuD,Amazon,Amazon,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,1.0,I bought this as a Christmas gift and it sounds amazing. And of course the integration is wonderful too.,Excellent sound
AVpfODXeilAPnD_xXeUd,Amazon,,Replacement Remote for Amazon Fire TV Stick,0.0,"UPDATE: After 3 months of minimal use the remote stopped working. We have changed the batteries multiple times and still nothing. We can use our phones but that's just a hassle. I am pretty disappointed.Remote works great. It took a little time to pair with the fire stick but it was easy. It was back ordered for weeks, But it did arrive when it said it would.****UPDATE: After 5 months of light use the remote has stopped working. I am pretty disappointed. We have been using the app.",Worked for a while
