reviewerID,asin,reviewerName,helpful,customer_review,customer_rating,customer_review_summary,unixReviewTime,reviewTime
A2Y2U697SS98E1,B00F2PKRJW,"John Wade Long Jr. ""LongJnSilver""","[0, 1]","I really wanted to like these, but they're a frickin, lint-catching sticky frickin' mess! They went from my wife's snare back into the holder in a New York Minute, have never seen the light of day, and may have been thrown in the garbage. Save your money. We use a heavy stoneware coaster with a cork back to quieten her snare now.",0.0,YUK!,1402531200,"06 12, 2014"
A55YZTYSWPH96,B00154OJOI,"Mark R. Segal ""bossjimmark""","[0, 0]","In an attempt to see what's new in the pick industry, I decided to dive in and give these a go.  They are way too flimsy if, like me, you use a heavier pick.  I have always used Dunlop Tortex greens and these Davas just can't compete.  Not only were they too flimsy, but when I played with any aggression (heavy rock-based material), the picks would fly out of my hands.  This was a huge disappointment.",0.0,Too flimsy,1361145600,"02 18, 2013"
A6OLPMJ9HH4IP,B005FKF1PY,"M. C. Malkemus ""MS""","[0, 1]","The device itself is difficult to read in bright light.My first one arrived not working at all.The second one arrived with a low battery. What? After three days the battery goes out.I would have returned it, but lost it because it doesn't adhere to the headstock very well. You've been warned.",0.0,Not recommend in my opinion,1395014400,"03 17, 2014"
A33LV2M1PAJZ45,B0002Y6BJI,James Tunnicliffe,"[0, 0]",These are a good value for quality strings.Strings stayed in tune after about two hours of settling in.I'm very satisfied.,1.0,good strings affordable price.,1394409600,"03 10, 2014"
A1B3CNORXB1USI,B000ULAP4U,kay bhee,"[11, 101]","garbage if you like it...then buy it.this is NOT how the world of music sounds.TOO MUCH BASS and other garbage...are you guys really HEARING anything ?world has gone bass crazy since about 1981...more and more..we lost analog, we lost quality thanks tocompression and mp3, and now to put morecrap into our ears, they give you ONEfrequency...bass ONLY , take it or leave it.will go find REal headphones, thanks.kb",0.0,almost zero stars..BASS CRAZY WORLD,1339459200,"06 12, 2012"
AWYE428W5MRQN,B0002GXF8Q,BatmanDSM,"[1, 1]",Nice to keep your mic nice and fresh. Plus it protects the head and gets rid of most of the noise while taking a breath. Decent value!,1.0,Save your MIC and cut the background NOISE.,1314230400,"08 25, 2011"
A27AD1FFGBVFY0,B0018TC3I4,RobE,"[5, 19]","Don't buy this Chinese piece of crap if you really need a three guitar stand. It is barely workable for two.It is easy to set up, but the way the neck brackets are arranged you are only going to get two guitars comfortably on it and even then guitars can still slip off the stand even when you tighten the little rubber thingies on top to hold the neck in place. And you absolutely  have to keep that tight or your guitar will at some point turn sideways and fall to the floor/ground.The best thing these stands are built for are V Type guitars such as my Jackson Rhoads as long as you can put them back to back. For Les Paul and Strat type axes, their rounded lower bout curvatures make them prone to slipping on the narrow, stick like feet of the stand, especially when they are new. You can't tilt the feet up to try to lend more stability to the way the guitars hang because the feet won't support enough weight to make that possible. So this thing utterly fails in its designation as a three guitar stand. If you just gotta buy something from On Stage, get the double hang because there is more separation between instruments and so it ends up being better balanced. But really, you should just pass entirely on either the triple hang or the double hang.This is definitely a case of one gets what one pays for.",0.0,A Complete Joke,1309392000,"06 30, 2011"
A38L9I59GH34O0,B0002DUPZK,A Customer,"[2, 2]",I have a Fender T Bucket acoustic guitar and I put heavy guage strings on it. As beginner these strings were not good for me. I tried these and they blow away the heavy guage strings. Good quality. Glad I bought these.,1.0,Better than heavy guage strings.,1345507200,"08 21, 2012"
A3MPMALWL0ERCA,B0002Z2D0I,"Walter S. Early ""earlyfam""","[0, 1]","These picks do cut pick noise but with an acoustic guitar they wear very rapidly and leave a rubbery residue all over my guitar. I don't like the thought of what damage that stuff would do over time to the inside of my guitar with that stuff getting all over my pickups, etc. Big disappointment. I'm getting a lot of high string in my guitar sound and thought these picks might solve the problem. Back to the drawing board I go.",0.0,Want rubber residue all over your guitar?,1361836800,"02 26, 2013"
A1IB42LRNA9QLW,B0002OOMU8,"Joshua Cuellar ""FurianGuitarist""","[16, 16]","It is OK, but it does not compare to the ergo holder.Which you may find here:Dunlop Ergo Pickholder.The main problem with this pickholder is that it is very difficult to get your pick out, and it is extremely fragile.",0.0,No Bueno,1278201600,"07 4, 2010"
A3DAURGJAL0Y0S,B0027V760M,"Marc LaBelle ""NevermoreFU""","[0, 0]","A loud hum will crescendo in every few minutes even if the ground is lifted.  Works great in intervals though, too bad those intervals are minutes.",0.0,Loud hum no matter what,1397347200,"04 13, 2014"
A38DCVO9SZHW68,B000EELB8W,"kiboy ""Icelander""","[0, 0]",Have used it on a couple of ukuleles.  On my old dirty beginner uke that had been sitting in a closet unused for years it really made it look like new again.  I'm satisfied.,1.0,cleans em up,1397088000,"04 10, 2014"
A3CMXRFIWQCBKQ,B0010SHU18,kodiakcowboy,"[0, 1]","This cover does not fit a full size acoustic/electric Hohner guitar.  I measured the whole at 3 7/8&#34;, but this cover does not even come close to fitting!  It measures 4 1/6&#34; in diameter, so check your guitar closely!",0.0,Doesn't fit,1384732800,"11 18, 2013"
A2F300193C5XH9,B0007XWUQ2,Grejam53,"[0, 0]",D'Addario is one of those manufactures that seem content with making a quality product for a reasonable price.  Their string selections compare very well to the pricer brands and I have yet to find a better buy.,1.0,Good strings - good price,1367366400,"05 1, 2013"
A1ROUMJOGO4QMB,B0010SHU18,Steve,"[0, 1]","Doesn't reduce sound worth a darn.  I thought plugging the sound hole would muffle things.  Muddies it up a bit maybe, but not really a reduction in dB.",0.0,Doesn't work for sound reduction,1386288000,"12 6, 2013"
A1BNFL98NKJNYA,B0007L8BQW,Leseagle,"[0, 0]","Arrive, in trashed packing, but the worst was that it sounded like a piece of chalk on a blackboard... certainly NOT professional quality or any quality that I would give it.",0.0,No good,1369526400,"05 26, 2013"
A9VAK8UG2G5W7,B004FEGXDK,"Paul McDermitt ""pamcdermitt""","[0, 0]","I agree with the others here, this joyo is just a plain and simple OD just like so many others but at a fraction of the price. I put my pedals through three tests, 1) playing alone, 2) Playing at rehearsal, and 3) gigs. This thing stands up nicely on all three. Using it with Am Sp Tele, Hiway 1 Strat, Squier 51, Epi LP Spec w/p/90 and Fender BJ, Peavey Classic 30/50. Sounds amazing in any combo. Giggin musician for over 20 years for what its worth.",1.0,Yup,1331769600,"03 15, 2012"
A19AXCVXAM7NM2,B0010CAEFS,windowshopper,"[0, 1]","the cable hisses, crackles and pops right out of the package.  save your money and buy a better cable.  i will buy cables locally from now on so i can easily return them if they are defective.  i would definitely not buy this product again or recommend it to anyone else.",0.0,junk,1391126400,"01 31, 2014"
A35XRT4BW4I6UD,B000L7MNUM,Richard R. Casper,"[0, 0]",Not very bright. Not very flexible. Too big. Clunky. I really don't like it. I wish I had went in a different direction.,0.0,Bummer,1395014400,"03 17, 2014"
A223S6N0DBQBHP,B0002M6CW6,G. Vazquez,"[0, 0]","Whether you're a beginner, or have been playing for a long time, you can never go wrong with Ernie Ball strings.",1.0,Great strings!,1383436800,"11 3, 2013"
A4XWMOFB1HY04,B000V8GA46,Mr. GrvThang,"[2, 5]","If you want to use this to power up a Tascam DR series digital recorder, I have a less expensive solution for you:  if you own a usb wall charger (like a cell phone charger), you can use that to power your device through its usb port. That's a lot cheaper than spending twenty-something dollars on an additional wall wart!",0.0,Save your money! A cheaper alternative...,1337731200,"05 23, 2012"
A1H7JRH18L2BXG,B000BU5V58,"Leo of San Francisco. ""O Cordova""","[0, 0]","Received item when promised, fits great for my Yamaha Acoustic Electric, but carry with care, remember Acoustics are hollow body and can bust if dropped, great zipped pockets.",1.0,Acoustic Gig Bag,1382572800,"10 24, 2013"
A6GXP9ESXIH7O,B0006NDF8A,trishlink,"[1, 1]","This arrived with one end of the security strap and metal part...Broken! OK...I bought it on sale and returning it would not be an option...it would cost as much to mail back as it did to buy it!Obviously it was not the packaging which was more than adequate and there were no broken off pieces in the box.Of course,I could not recommend this product to anyone...most disappointing purchase!",0.0,Damaged Goods!,1359504000,"01 30, 2013"
A3PGQWCSJPCYDH,B0006ZXFWO,Minh Pham,"[0, 0]","They only fit if you have enough room in your strap button, if not they will just pop right out. I threw mine away.",0.0,Don't buy these,1388102400,"12 27, 2013"
A1LQC225SE8UNI,B0002F7K7Y,David Burch,"[0, 0]","My Strat has bigger frets than any guitar I have ever owned, and I have a tendency to sharp notes played on thinner gauges, particularly on the 3rd string. This 11 to 49 set feels more like my acoustic guitars and minimizes the problem of sharp notes from too much finger pressure, while still feeling ""faster"" than an acoustic guitar. They sound great, last a long time, stay in tune and are a good compromise between very light gauges and the really heavy sets.",1.0,A great gauge for larger frets,1331164800,"03 8, 2012"
A3SJ2NETSL6D5R,B0002H02IG,Barryd0927,"[0, 0]","this cable is perfect! great sound quality and durability. I will not buy any other cable except planet waves! best bang for the buck for any working musician hands down, yes there are cheaper cables ,,but they don't sound as good or last as long, Planet Waves is the way to go",1.0,best cable !,1397088000,"04 10, 2014"
A3DCG2MNPR4BW,B0002IHFVM,RAYON ORMOND,"[0, 0]","These are great guitar straps at a very reasonable price!! I bought 2 to try them out, and I intend on buying more!!",1.0,Great straps at a reasonable price!,1369180800,"05 22, 2013"
A1F5HMIDLSR3EF,B000UJCTVE,James L. Maxey,"[0, 0]","hands down my absolute favorite pick. I have tried many brands, materials & various thicknesses but I always come home to the Dunlop Tortext Red .50mm!",1.0,Great Pick,1393545600,"02 28, 2014"
A8E9VWP5EQH6B,B004Z17008,"Lochsa Lad ""KBB""","[4, 4]","This is my third Snark tuner, I keep giving them away to people who think they can tune by ear. I use it on all my stringed instruments, (Haven't tried it on a base) This tuner is easy to attach and read, and the price is great, I have spent 60 bucks on tuners that do not function as well.",1.0,Easy Reader,1319587200,"10 26, 2011"
A3SJP0GZNZJ0XE,B000EEJ8IM,William McClain,"[0, 0]",This would have been a nice slide if I could get it on my finger.  I'm borderline skinny and it still won't fit.  Save your money unless your under 10 years old.,0.0,Too small for my finger,1403049600,"06 18, 2014"
A781ITP3HE2N5,B00646MZHK,"Michael Livote ""dragon2knight""","[0, 0]","If your looking for a great, fast and accurate tuner for your guitar or bass, this is the one for you. It is easy to see in light or dark venues, has great build quality, and helps to tune your instrument in record time. I don't go anywhere without it, it may well be the last tuner you'll ever need.Flaws are few. The battery life could be better and it wont work with acoustics(no built in mic), but then you know that before you buy it, so you cant really complain. It would just be nice if it included one is all.All told, if you need a great tuner, look no further, this is one of the best, especially for the price paid. Why are you still reading this?? Buy it already ;-)",1.0,EXCELLENT Tuner. Period.,1363910400,"03 22, 2013"
A3MJARDJ31M698,B000T9NKEU,"S. Thompson ""Nothing""","[0, 30]","It was Not what I wanted. When A Person has a low Income We can Not afford what We can Not use. I was looking for what Is called Shimmer most Reverbs do Not have Shimmer as the RV600 Because Digitech called Shimmer, String Swell and Volume Swell Is linked to the Violin Sound It cost Me 30.00 Its called Slow Motion for a reason because It has to be played slow to hear the effect the only way to hear It Is with Over Drive being played on the high Strings. It might be good for playing with a Bow, I have No Idea because I can Not afford a Bow.",0.0,Cost Too Much,1275696000,"06 5, 2010"
A37T74W067OYPB,B004XNK7AI,Amazon Customer,"[0, 0]","Simple and easy to use, easy to carry around.Love it, the display is cool, and can't ask anything more.",1.0,"Snark SN-5 Tuner for Guitar, Bass and Violin",1361750400,"02 25, 2013"
A1TJ393OFP21I8,B00A270KYM,Clam Canoe,"[0, 0]",Manufacturer's website claimed that this case would fit a Les Paul style guitar. I have an ESP Eclipse. Not even close. ChromaCast products are great. They need to fix the info on their web page. I'm not a fan of shaped Les Paul cases. Too bad.,0.0,Does NOT fit a Les Paul/ESP Eclipse shaped guitar (their site says it does),1386547200,"12 9, 2013"
A2WDY3XDWDFNYG,B0002GXV3A,BJC,"[1, 3]","yes you can tweak it so its less, but cant even use it for recording with or without an amp so much hiss its unusable.",0.0,massive amounts of hiss,1359676800,"02 1, 2013"
A206T0W1VE8K1Q,B001L8PIFW,C3p-BRO,"[1, 5]","If you're a metalhead, STAY AWAY!! I tried this on multiple metal pedals and the peavey Rogue G10 blows it out of the water. This thing sounds like CRAP with anything distortion. It's GREAT for jazzy blues and an ultra clean tone though or that classic fender crunch. But if you demand metal, get far away!",0.0,CRAP,1371772800,"06 21, 2013"
A2BJZRLR99YW75,B0002D0CEO,JuanKiDaz,"[0, 0]","Finally decided in getting the 1.00mm picks because I don't like them too thin or too thick, this was the perfect gauge I was looking and hoping for. The logo will wear out in a few uses but I don't much about that. Been using it on a daily basis to practice and so far it's not wearing out too fast. Recommended!",1.0,Great picks,1291075200,"11 30, 2010"
A24JUT24W1K3CV,B001FB5Z8K,Mr Tall,"[4, 6]",This capo isn't quite wide enough for my regular steel string acoustic guitar. If I position it just so it will work as long as I don't bump it or a string will pop out of one side.,0.0,Not Wide Enough,1301443200,"03 30, 2011"
A2XL6TZM34HFV3,B0002GMGYA,"Review Man ""Review Man""","[0, 0]","I haven't measured signal throughput so I can't comment on that.  But where this cable does impress is how easy it is to handle.  This thing simply will not crimp, will not kink up on itself, does not get twisted and has no tension in it.  It's the easiest handling cable I've ever dealt with, a real pleasure when you've got all kinds of wires running all over.  It's like a floppy noodle but light and sturdy, and the jacks are strong and stable with no loose connections.I have a 10-footer with one right-angle connection, and the right angle is a perfect fit for the jack on the bottom end of a Telecaster.",1.0,Easy to handle,1347840000,"09 17, 2012"
AYTKUTAP0VA53,B003VWJ2K8,Yakov Hadash,"[2, 2]","Like the other one star reviewers -- my problem is that the head broke off. I tried to glue it back on, but it just fell apart even worse when I tried to do that. If you buy this, you really need to baby it! My advice is look for a more sturdy model!",0.0,Broken head,1388534400,"01 1, 2014"
A118PM0B1PGWDA,B000KIPUQG,Papa,"[1, 1]","It's a decent unit, but stopped working completely after about 6 months. Tried everything I could, but it's gone. I would not recommend this pedal.",0.0,Stopped working after about 6 months.,1372723200,"07 2, 2013"
A3DWQW2L39RB1S,B001JI2KHS,S. Dawdy,"[3, 3]","Often, we get what we pay for. After researching various pieces of sound equipment for weeks and weeks, I chose solid items for reasonable prices.I should've known better to skimp on what is a critical piece of the puzzle - the quality of the cable. This item simply didn't ever work - it arrived with a bent pen on one end, and even when we attempted to straighten it, it didn't connect well onto the mixer board. The microphone end was a VERY shaky connection with the most intermittent power conveyed to the mic.Don't buy this item - spend the relatively small extra amount and get a more reliable brand.",0.0,"Very poor quality, pins were bent",1355443200,"12 14, 2012"
A3MZWM75KSM1P6,B000XPPURU,"Paul 1946 ""Paul46""","[2, 2]","i got this despite the warnings about it being too short for some people.  The strap is about 6"" too short for my Seagull S6 guitar.  I will say the build quality is great but too short, is and remains, too short.  I will keep this item and take it to a shoe shop or saddle repair place and have and extendo put into the strap.  I just can't understand how they can sell this a a guitar strap when it is clearly too short.2/22/2013 I fired off an email to LEVY and the long and ""short"" of all this is you will have to fork over another $30 to buy an extendo for this strap. I don't quite understand why they don't make the strap long enough to start with other than the fact they can extract another $30 to make it work right in the first place.  here's a link to the extendo optionLEVY'S LEATHERS MMGXL-2.5-BRN STRAP EXTENDER http://www.amazon.com/LEVYS-LEATHERS-MMGXL-2-5-BRN-STRAP-EXTENDER/dp/B00BH5N91E/ref=sr_1_2?ie=UTF8&qid;=1361565768&sr;=8-2&keywords;=MMGXL-2.5  the irony here is I managed to buy the last one for the immediate future.This is just another case of caveat emptor for all buyers to consider. I got the extendo strap and it does not match the original so now I have this cobbled up looking guitar strap. It's sort of like wearing a suede shoe on one foot and a polished leather shoe on the other.  I will keep this strap but sure feel like I've been had on this purchase... the terms bait and switch come to my mind.",0.0,Way too short for a dreadnought guitar DO NOT BUY THIS STRAP!,1361491200,"02 22, 2013"
A1AOD8N6LJYHBU,B000EEJ8IM,realsteel,"[0, 0]","Fast delivery, and exactly as advertised.  Put it to work making music within minutes.  The steel gives a clearer sound than the glass  bottle slides,  but you need both.  Good product.",1.0,"Nice, very nice",1355529600,"12 15, 2012"
A1M3XD9UV3PD3I,B001R2LQWQ,"James Limborg ""JamesLimborg.com""","[0, 11]","The Boss ME-70 is not as nice as the BOSS GT-10 and will not let you install BOSS GT-10 Patches by James Limborg.  I recommend getting a BOSS GT-10 and then install BOSS GT-10 Patches by James Limborg.  Now your guitar can sound like Eddie Van Halen, Joe Satriani and other guitarists studio album guitar sound with BOSS GT-10 Patches by James Limborg.  Search Google for BOSS GT-10 Patches by James Limborg.",0.0,Not As Good As BOSS GT-10,1387584000,"12 21, 2013"
A11E4FWMN9BXJD,B0002E3FCO,"Josh Adams ""Rock Crushes Paper""","[2, 4]","I've used three pop filters in my experiences with home recording and podcasting.  This one is the worst.  The plastic screw (yes, plastic) that is meant to grip the pole that you attach the pop filter to, is completely incapable of supporting it's own weight at nearly any angle.  Bad...just bad.Secondly, there is a metal piece that secures the flex arm to the clamp.  It seemed loose after I got it out of the packaging and the flex arm would wobble and rotate in that spot causing a major problem when it came to proper placement.  After twisting on it twice I stripped it out.  Now the thing is worthless.  I'm returning it ASAP.I would rather go to a lady's bag flea market sale with a crazy woman for a day than continue to put up with this thing.  Do yourself a huge favor and buy the Nady 6"" pop filter.  If you don't, you'll wish you did.",0.0,Avoid this one like your mother-in-law.,1270857600,"04 10, 2010"
A8L6Z9U1TCP06,B000OMG0KI,Perry D,"[0, 0]","I bought this for my new 12 string Guild acoustic. I use Oasis humidifier for my other acoustics and am satisfied with them. The reason I tried this one is because it's necessary to spread the strings quite a bit to get the tube in between them. And with 12 strings, it really put a lot of tension on them. Another difference is there is nothing to do with the Planet Waves. You slip the included packs (2) into the saddlebag type pouch and slide them between the strings. They should last 3-4 months & you don't do anything else. Also comes with a 3rd one for the headstock. With others you have to add water and remeber to check it so they don't dry out. I also used a Dampit but because it hangs from a cord, it sometimes gets caught on the wiring on an acoustic-electric! I may eventually replace my Oasis humidifiers with these also.",1.0,Humidipak,1356480000,"12 26, 2012"
A1VQHH85U7PX0,B004T6M7DE,"MyBeesWax ""A Music Fan""","[1, 2]","Right out of the box, the low E string had a buzz and the intonation was WAY off (fretted E note on the 12th fret too sharp). After the appropriate truss rod adjustments the buzz problem was solved. Next, I proceeded to adjust the intonation. I was able to get the intonation for the A, D, G, B, and high-E strings spot on. However, after bringing the saddle for the low E string as far back as it would go, the fretted E note on the 12th fret was still sharp.I also noticed that the bridge is slightly crooked (the low E string end of the bridge is closer to the neck than the high E string end of the bridge) - the bridge could have started out crooked or it could have shifted due to the high low-E string tension (loose bridge) -- which would definitely contribute to the defective low-E string intonation.I love the Red Burst design of this guitar (it looks absolutely WICKED). Unfortunately, I'm going to have to return it. I'm going to get a Squier Strat instead (with either aMapleorRosewoodneck).---[Update November 15, 2013]I ordered the Squier Strat direct from Amazon 6 weeks ago, but it was placed on backorder. I contacted Customer Service a week ago and was told me they wouldn't get it back in stock until December. Then, to my surprise, the Squier Strat was delivered yesterday! Yay!! :D The happiness!!I was able to get the Squier perfectly intonated. It's Red Burst like the Legacy (Fender calls it Antique Burst). It's a beautful guitar and and I'm loving it!",0.0,Crooked Bridge Causes Defective Low E String Intonation,1380844800,"10 4, 2013"
A3DAURGJAL0Y0S,B001LJUVO4,"Marc LaBelle ""NevermoreFU""","[2, 2]",Doesn't wotk with V-Amp 3.  Doubt it works at all.  Red light always stays on and I've never seen the green light.,0.0,Doesn't work,1295913600,"01 25, 2011"
A3MYWHYZ30WLQJ,B004T6M7DE,kyle c.,"[2, 2]",This is a great starter guitar its cheap and high quality i myself already play the guitar and couldnt pass up buying such a good guitar at a rock bottom price this guitar to sum it up is like a generic version of a squire by fender and if this guitar was a more well known company the guitar could easily sell for 300$ bottom line great guitar all around for beginners and thrashers.,1.0,bad ass high quality guitar that is worth every penny,1380153600,"09 26, 2013"
AKGWRO6IC0VIE,B000B6DHB2,Vivid,"[0, 0]","I wanted to like this. I really did. The idea of an amp this portable and cheap just made me think, &#34;Perfect&#34;. However, the unit I received was cr@p, and I'm going to assume it was defective and not blanket all the positive reviews with dispersions. The one I got kept cutting in and out. You might be playing a solo line and you might hear about 75% of the notes or something. And when holding a chord, the sustained sound would cut out after a few seconds. Frustrating.I did weigh whether or not to try a replacement unit. The so-so sound and overall quality however didn't compel me to give it another go. Bummer. Any suggestions for an amp of similar size and portability?Cheers",0.0,Bummer,1397001600,"04 9, 2014"
A27E9UEA5ZMTN5,B000RW2DUQ,tommy bravo,"[0, 0]","It sounds very artificial, I remember first getting this pedal and really loving the sound and kick it had, now that I use it with a better amp, it sounds very processed and artificial in sound that it's not even worth the price I payed for it before. I also had bought another one to replace the first one because the input section jack got messed up in the amp that it didn't want to lock with my guitar cable and when I took it apart, there was no way for me to fix it other than sending it to be replaced. Shitty pedal.",0.0,"now that I use it with a better amp, it sounds very processed and artificial in ...",1404691200,"07 7, 2014"
A10HYGDU2NITYQ,B0002CZW0Y,GregoryEEEE,"[11, 14]",I purchased this after reading the great reviews but like a few of the comments that are on here lately this thing is not good. Looked almost used when it arrived and the gooseneck stand is useless. Does not come even close to being able to hold up the weight of the filter. I would have returned it but I completely destroyed the package getting it open (which oddly had staples holding it closed).,0.0,Something Funky Going On,1303171200,"04 19, 2011"
A1SDGIC08LD6BW,B000XXBHA6,BRIAN HICKS,"[0, 0]","I recently received my multi plug cable (daisy chain) for use with my guitar pedals and I am very pleased with one spots, product. I can tell it is a built to last cable with eight plugs spaced out enough to allow me to put my pedals where I like them. It plugged into my Behringer 9 volt power adapter nicely. Its so nice to not to have to replace 9 volt batteries every week. A real money saver in the long run. Buy this cable.",1.0,Very good product.,1378598400,"09 8, 2013"
A52GGV55KT8AV,B005AGGZ8K,Melissa,"[2, 4]","I sometimes see reviews as redundant and unnecessary and I see a lot of positive reviews for this guitar strap, but I don't know why. Maybe other people don't really care what kind of strap they have or maybe they just have never had a good strap before. It wasn't too hard to get on and only took a couple of seconds, but once I got it on it was stiff and felt odd. It was very uncomfortable around my neck and I took it off my guitar in a matter of matters. I would honestly recommend spending a few extra dollars on a more expensive and more comfortable strap. Unless you're just going for something that is inexpensive, does the job, and isn't designed for comfort.",0.0,I would pass.,1364947200,"04 3, 2013"
A1EW1P6BB16GP6,B0002D0CKI,MojoMMjojo,"[1, 1]",another item never received but i would not use anything over .88 mm anyway was mean for experimentation i have learned since this purchase.,0.0,to big,1402099200,"06 7, 2014"
A3QEWM5EWFPTE9,B002M8GBDI,Amazon Customer,"[13, 26]","This product has almost zero documentation in the box or on the Akai Pro website.  Technical support is also almost zero.  Akai seems to not care about getting new users up to speed on their products.  Customer service is basically ""If you have to ask, you should not buy this"".  I asked the Akai technical department which sequencer software I needed and they told me to go to a Music store!  This may sound stupid but unless you have a lot of MIDI knowledge and experience don't buy this product.  Try finding a MIDI tutorial that is usable.  Good luck with that chore.Added 08Nov2010: The keyboard arrived with one of the bottom rubber footpads missing.  I sent an email to Akai asking for a replacement but they do not have any parts.  I find that unbelievable.",0.0,Requires indepth MIDI knowledge - Akai does not care about customers,1288828800,"11 4, 2010"
A3GHV54CDBCKO4,B0018SJLFS,cincinnatislim,"[0, 3]","I had some issues with my 18-watt all tube amp so I experimented and replaced all the tubes.  Issues not only continued but worsened.  Hum, noise, volume fade, unwanted distortion at low volumes.  I eventually put back the original El84s and that didn't help.  Once I removed the Tung-Sol 12AX7 preamp tubes and replaced, the hum stopped, sound quality of the amp was consistent, quiet and back to par.  My experience with the Tung-Sol tubes was very, very negative.  They caused me to go out and buy another amp.  I had no idea that brand new tubes could sound so badly that fast.  I'll never buy this brand again.",0.0,Very Unhappy with the performance and quality,1334707200,"04 18, 2012"
A6M441DQ7HL09,B0009RHAT8,"Mike ""Humans are people too.""","[6, 11]","I've two of these stands. On one of them, the base part of the tubing has lost its tack weld. If you carefully separate the pie slice shaped black foam from the base of the stand, you'll see that the base of the tubing is welded there. Mine lost its weld, so the tubing is not secure to the grey base - they separate - I was left holding the tubing while the grey base fell to the floor!UPDATE: 1/9/12 GLEN INGLES REFUSES TO REPLACE OR REPAIR THE STAND. BEWARE! ...and you should be aware that the stand is assembled in..............wait for it................China. That may explain why it failed, but Glen Ingles could have offered to replace it. I guess he doesn't want me to buy any more of his products, or refer others to his products. Well, that's his policy. That's okay, he's got competition, and I'll be purchasing from them instead.",0.0,BEWARE! Chinese stand FELL APART! - Ingles says I'm SOL,1325894400,"01 7, 2012"
A2Y1R8CZMTALJP,B004HJ9COU,BigSteph66,"[0, 0]","The cable arrived on time and the it looked nice for ten minutes. I don""t like how the tips screw on and off and the fabric shielding slid out of place the first time I used it. The cable worked well for about two weeks but then it lost current in the middle of a session and I lost sound. This cable is complete garbage. Never again!",0.0,Waste of Money,1344384000,"08 8, 2012"
A1ZGNCN1VRUO1H,B001QJGYIG,JC,"[4, 5]","Have been a user of Jazz III picks lately (Max Grip version:Dunlop Max Grip Jazz III Carbon Fiber Guitar Picks - 6 Pack) but was having some difficulty with those picks during rhythmic sections that required lots of strumming.Was recommended to these picks by other users so I gave them a shot. A few of my notes:- This pick is very slightly bigger than the Jazz iiis i linked above. I like this a lot. The tip is almost exactly the same size, but the top grip area is ever so slightly bigger. Still, these picks are significantly smaller than your ""average"" size pick.- The rubber grip area is a joy to hold. Very comfortable, very stable, lots of grip- If you didn't know, Dava picks dont come in varying thickness. They are instead ""control"" picks. Meaning depending on where you grip the pick it will become more or less rigid. Look at the picture --- see those three horizontal lines in the middle of the pick? Those are reference markers --- choke up on the pick (lowest line near the tip) for leads and pull back for more flexible strumming. This will take me some time to get used to but it is pretty nice in theory. However, even choking up on the pick, it is not as rigid as the jazz iiis and sometimes for fast work I was wishing I was still holding the jazz iii.- These Dava Jazz come in three colors: Red (Delrin material), Yellow (Nylon material), Orange (Gel). Different materials produce different sounds/feels. Also, in my opinion, the gel is a little harder than the other two.Hope this review helped",1.0,Great alternatives to Jazz IIIs,1361145600,"02 18, 2013"
A30HTJ530SMRB7,B003W47NII,Carlo,"[2, 4]","...what is the sound in the background of the hissssssssssssss? My guitar I guess, but who cares? I honestly bought this gizmo for the extremely good hisssssssssssssing nothing else.A question to AMAZON: Companies producing objects that are nothing else than a lemon shouldn't be prosecuted?P.S.I think it is ""too polluting"" for 'low cost' items to waste again in paper box, transportation, restocking work, refund work and so on. This is why 99% of the time I do not ask for my money back / BUT / sell this lemon on Amazon, online with other websites,  and in all the instrument shops worldwide in a total bad faith (while testing nobody in iRig noticed the overwhelming  hisssssssing?) well that is beyond me!",0.0,I will finally hear a great hisssss in my earphone!,1324944000,"12 27, 2011"
A3VIIH9ZNJ823H,B00EQDITGO,Twiddly Diddly,"[4, 16]","I purchased this pedal at a local music store for practice and possibly doing some loops at open mics with my Roland GR55 (which has a flawless basic looper built in, but only 20 seconds record and no undo). I had hoped that it would at least last one hour on with a battery so that I wouldn't need to carry a power adapter along.The factory battery lasted about 1 hour. The second brand new fresh Duracell battery lasted about 20 minutes. I started recording a loop with another (3rd) fresh battery (tested 9.10 v with a multimeter) and the unit started behaving erratically after a few seconds of recording, suggesting that it was faulty. The lights started coming on and off randomly (record/undo/all three together, then off, then undo on, then all three on etc. etc.)The first time I used the JamMan XT (with the factory battery) it seemed to be working OK and all I can say is that as a basic looper it sucked.I am used to synching loops with other loopers and timing is everything, so I know it was not my poor technique. The main problem was that it didn't matter how hard I tried (even if I did a manual fade out) there was always a gap of about 2 seconds between the end of the loop and the start. This makes the unit useless.Also, it is poorly conceived in that, to replace the battery you have to take out 2 screws... exposing the delicate printed circuit board.The potential for damage here is very high. Also, replacing the screws needs to be done very carefully to avoid cross threading the screws and messing up the receiver nuts which are mounted directly onto the circuit board. To save a few dollars Digitech did not have the foresight to manufacture the unit with a battery box which would have protected the electronics and possible (read INEVITABLE) damage.I have owned quite a few Digitech products over the years and generally they are well thought out and well constructed but they have really dropped the ball on this one.It's going back to the store where I purchased it.",0.0,Very dissapointed in Digitech,1389052800,"01 7, 2014"
